Date,AXISBANK,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,HDFC,BANDHANBNK,GICRE,HDFCAMC,HDFCLIFE,IBULHSGFIN,ICICIBANK,ICICIGI,ICICIPRULI,INDUSINDBK,KOTAKBANK,L&TFH,NIACL,PEL,PFC,PNB,SBILIFE,SBIIN,SRTRANSFIN
2015-10-14,485.5301819,1742.071655,1468.377319,472.378418,172.2532959,760.1172485,,,,,585.906616,242.395111,,,930.1630859,651.336731,65.59806061,,859.0950317,86.04709625,135.5500031,,238.92276,
2015-10-15,488.6658325,1765.609131,1465.074585,476.6289978,178.6072998,760.1172485,,,,,586.378967,245.350815,,,937.8988647,651.9354248,66.07653046,,835.2619629,87.29152679,137.3500061,,243.5202484,
2015-10-16,494.8390503,1783.760864,1457.213135,477.9342041,176.423111,760.1172485,,,,,574.412903,248.00676,,,944.4107056,657.7718506,65.98083496,,845.7091064,87.29152679,138.6999969,,251.1990204,
2015-10-19,496.4558411,1819.316284,1479.448486,479.6029358,174.288559,760.1172485,,,,,585.867371,246.07933,,,942.0606079,656.8239746,65.74160767,,862.7589722,87.95884705,137.1999969,,248.9491882,
2015-10-20,499.1505127,1844.399902,1486.146973,507.8505859,174.9835358,760.1172485,,,,,580.514282,245.222595,,,936.8217773,652.5339355,65.88514709,,850.185791,88.44580078,138.1999969,,249.2915649,
2015-10-21,501.4532166,1824.502563,1515.592773,512.3640137,173.4943085,760.1172485,,,,,579.411926,242.223557,,,937.5562744,655.0780029,65.9329834,,846.2515869,89.20328522,135.75,,244.3517151,
2015-10-23,515.0736084,1900.500732,1508.70813,504.2358704,171.8561707,760.1172485,,,,,585.7099,245.264984,,,939.8572998,663.6582031,65.59806061,,891.2960205,89.74434662,135.8000031,,247.8731842,
2015-10-26,510.5661316,1979.590576,1512.010742,507.5684509,170.8137207,760.1172485,,,,,586.378967,244.494049,,,938.0457764,660.3658447,64.97605896,,902.5569458,87.58010101,134.25,,245.7700806,
2015-10-27,511.3010254,1973.606323,1551.643921,508.8019714,167.1403046,760.1172485,,,,,588.46521,243.080276,,,934.1779175,658.9191895,64.88036346,,892.2001343,88.53598022,134.3500061,,243.3735199,
2015-10-28,473.1837158,1958.895508,1536.293091,498.0394287,162.8712006,760.1172485,,,,,582.206726,232.369659,,,904.9970093,669.8937378,64.68896484,,896.632019,87.83259583,130.5,,236.770752,
2015-10-29,459.5144043,1962.785156,1535.316406,493.6263733,161.2826843,760.1172485,,,,,571.067078,232.584564,,,895.4985962,662.4609375,64.25835419,,870.0847778,85.30764771,128.8500061,,231.7819672,
2015-10-30,465.8346252,1970.165649,1543.317261,499.3877563,159.0488586,760.1172485,,,,,567.249023,237.339478,,,892.9526978,686.0561523,63.97126389,,845.6634521,86.49797821,128.3500061,,231.8798065,
2015-11-02,468.6272888,1974.155151,1560.994019,499.4689636,160.6870117,760.1172485,,,,,575.539795,239.524216,,,894.6663208,684.9088135,63.49279785,,896.4512329,87.58010101,129.4499969,,231.7330627,
2015-11-03,465.0997314,1949.071655,1546.201172,502.3569031,160.7862854,760.1172485,,,,,578.290222,239.438461,,,892.9036255,681.5166626,63.30141068,,902.4209595,90.0509491,130.25,,230.8037872,
2015-11-04,462.9929504,1953.759277,1553.783691,511.1114197,162.2754974,760.1172485,,,,,569.879639,234.21228,,,894.715271,671.2904053,63.87556839,,896.632019,91.15112305,131.1000061,,233.787262,
2015-11-05,454.4679871,1972.808594,1563.412964,509.2657471,158.2546082,760.1172485,,,,,563.382629,231.38475,,,888.5950928,649.09198,63.25355911,,879.5822144,90.84452057,129.6000061,,228.7984924,
2015-11-06,455.790863,1955.903442,1549.318115,506.5595703,165.8496399,760.1172485,,,,,561.907654,228.856949,,,901.8145752,654.9782715,62.29662323,,912.008728,83.72052765,132.8999939,,237.7000275,
2015-11-09,455.5949097,1906.38501,1538.712036,511.2261353,170.2180176,760.1172485,,,,,557.921692,225.472427,,,904.2137451,658.5699463,62.58370972,,895.1855469,81.35787201,135.25,,240.7324066,
2015-11-10,458.9264832,1922.243042,1536.3396,510.8483582,171.7072449,760.1172485,,,,,556.566528,225.172714,,,875.1798096,645.3505859,62.15308762,,883.6523438,81.32180786,133.75,,235.93927,
2015-11-13,475.1924744,1908.030762,1538.758423,507.8314514,172.9482574,760.1172485,,,,,512.999451,224.27356,,,873.7109375,668.0479126,61.96169662,,891.6119385,81.24965668,136.8500061,,235.0099945,
2015-11-16,471.7629089,1917.605225,1541.735596,504.1451111,175.1820984,760.1172485,,,,,501.798737,228.986084,,,893.4422607,677.5259399,62.96648407,,866.4674683,80.13146973,140.1499939,,242.8844299,
2015-11-17,466.0306091,1926.132568,1553.178955,500.1574707,172.0050812,760.1172485,,,,,495.022552,229.499741,,,887.4199829,675.5804443,62.77509689,,901.4711304,78.94113159,140.8500061,,242.4442444,
2015-11-18,454.2230225,1927.279541,1551.364868,504.4989319,167.1403046,760.1172485,,,,,481.350433,223.1595,,,882.328064,671.2404785,62.24878693,,899.8884277,75.98330688,136.1499939,,235.7436371,
2015-11-19,453.7330933,1929.573364,1546.062012,518.0012207,166.8921051,760.1172485,,,,,490.558075,228.257523,,,895.1558838,680.5189819,62.39232254,,902.3304443,77.02936554,139.1499939,,238.5803833,
2015-11-20,450.5975037,1954.607056,1548.759766,520.9894409,170.6647797,760.1172485,,,,,521.649109,227.015305,,,902.6958008,680.7185059,62.67939758,,895.4567261,76.93919373,139.5,,237.6511078,
2015-11-23,453.3901367,1967.57251,1554.435181,525.632019,168.1331177,760.1172485,,,,,541.459473,227.872055,,,900.5905762,682.5143433,62.39232254,,888.0395508,75.51438904,138.8000031,,237.4065552,
2015-11-24,454.5169983,1969.966187,1567.367065,530.2219849,166.9913788,760.1172485,,,,,552.062439,225.643967,,,900.4436646,676.0293579,63.25355911,,889.3061523,75.06350708,138,,236.1349182,
2015-11-26,455.9378357,1963.284058,1575.83313,530.7670898,168.8280792,760.1172485,,,,,542.695129,226.200989,,,896.5267944,683.6117554,63.15787506,,887.2258301,75.13564301,139.9499969,,237.2109222,
2015-11-27,461.5231628,1917.056885,1590.532837,533.5259399,178.3094635,760.1172485,,,,,548.036499,231.38475,,,904.1646729,697.1303711,63.3971138,,874.0197754,76.0013504,144.3000031,,244.2538757,
2015-11-30,459.2204285,1985.873779,1592.765747,529.8585815,178.6072998,760.1172485,,,,,552.739929,234.383804,,,915.8175049,690.7451782,64.0669632,,859.3215942,76.92115784,144.3999939,,243.2267761,
2015-12-01,452.3122864,2034.444702,1599.13855,535.8640137,176.2742004,760.1172485,,,,,572.630188,234.683517,,,923.0637207,687.0038452,63.54064941,,887.3610229,76.95722961,143.8000031,,244.742981,
2015-12-02,450.2545471,2021.180054,1612.907837,532.8852539,172.5511322,760.1172485,,,,,573.228027,231.684448,,,923.0147095,678.8728638,62.63154984,,876.8689575,76.83097839,139.6000061,,239.2651215,
2015-12-03,453.1941528,2004.324951,1605.046143,530.3511353,170.019455,760.1172485,,,,,569.361572,227.742935,,,927.029541,673.2359009,64.30619812,,868.5020752,77.06544495,136.3500061,,235.8414612,
2015-12-04,451.2344055,1926.980225,1608.674561,520.8795166,165.7007141,760.1172485,,,,,564.538513,224.016266,,,923.3574829,663.109436,65.45452118,,857.5581665,75.47831726,134.5,,235.8414612,
2015-12-07,452.9981995,1905.138184,1600.301514,523.7099609,164.5093384,760.1172485,,,,,553.577087,225.386658,,,932.9538574,670.0432739,65.35882568,,869.0445557,74.73886871,133.8999939,,233.4448853,
2015-12-08,449.5686035,1869.084106,1598.812866,529.4953003,160.5380859,760.1172485,,,,,540.223938,224.016266,,,924.581543,672.4377441,64.64112854,,849.869751,72.35819244,131.8999939,,230.8037872,
2015-12-09,441.5336304,1917.605225,1609.32605,526.3635864,159.0984955,760.1172485,,,,,532.929504,222.302795,,,908.571228,667.050293,62.29662323,,836.7094116,73.72887421,130.3500061,,229.2875824,
2015-12-10,440.8967285,1895.613647,1575.647095,529.5478516,158.2049713,760.1172485,,,,,536.357422,221.873947,,,910.7744141,676.3287964,62.44017029,,830.0155029,71.63677216,129.0500031,,226.8910217,
2015-12-11,431.7838135,1900.450806,1558.482178,528.2904663,154.1344299,760.1172485,,,,,527.149597,213.605362,,,897.1143188,666.1524048,61.43538284,,832.3670044,72.53855133,123,,222.3424377,
2015-12-14,422.670929,1886.537964,1498.241699,520.0044556,155.6732941,760.1172485,,,,,533.208496,213.348999,,,895.3516846,672.5375366,61.67461395,,842.1356812,74.64868927,124.6999969,,221.0218811,
2015-12-15,427.3253479,1921.44519,1533.269531,536.0646973,157.2121582,760.1172485,,,,,535.560181,211.120926,,,899.0727539,685.0085449,61.86600876,,852.1308594,74.57655334,121.5500031,,221.4620667,
2015-12-16,429.3341064,1950.916748,1537.595581,536.2894897,158.6517334,760.1172485,,,,,548.434998,215.961624,,,913.3693848,692.8901978,61.72246552,,843.6288452,74.5945816,120.8499985,,222.3424377,
2015-12-17,426.7864075,1915.959717,1553.504639,548.5820923,158.8006592,760.1172485,,,,,567.846863,216.904114,,,929.3307495,701.5700684,62.53586197,,850.2314453,77.80490112,122.5,,225.8639221,
2015-12-18,423.8468018,1934.310791,1600.952759,555.9451904,157.8574829,760.1172485,,,,,560.153931,214.291473,,,915.621582,700.8218384,62.1052475,,849.6433105,76.79491425,122,,221.5598907,
2015-12-21,433.4496155,1925.933228,1598.766357,561.3001709,158.304245,760.1172485,,,,,560.831604,221.231171,,,930.8973999,704.263855,62.63154984,,849.9145508,78.70666504,122.5500031,,225.4237366,
2015-12-22,437.7120972,1930.870117,1562.482422,563.7530518,155.9711456,760.1172485,,,,,558.200806,222.388565,,,915.2788696,696.581665,61.91384888,,852.3563843,77.98523712,120.6500015,,223.3695526,
2015-12-23,442.9054565,1921.694458,1524.43103,565.2877808,157.4107208,760.1172485,,,,,558.679077,224.358383,,,920.1260986,700.9215698,61.91384888,,861.0848999,81.67639923,121.3000031,,224.6411896,
2015-12-24,441.680603,1916.906982,1505.172729,564.2741699,157.1625214,760.1172485,,,,,563.781128,221.017212,,,925.7565918,699.7243652,63.68420029,,876.3712769,80.41983795,120.0999985,,223.3206329,
2015-12-28,446.1880493,1919.949097,1546.945679,564.7952881,157.8078461,1140.501099,,,,,566.730835,226.243393,,,937.7030029,706.3590088,62.87079239,,876.1000977,79.65411377,120.4499969,,223.907547,
2015-12-29,449.1276855,1941.142822,1536.479248,572.4500732,156.7157593,1146.678955,,,,,583.791016,226.843796,,,938.8291626,704.5631104,63.014328,,893.2859497,80.00753021,120,,223.2228088,
2015-12-30,445.9430542,1982.632568,1535.176636,571.2834473,154.9783325,1146.121582,,,,,582.356018,224.787231,,,948.4254761,707.5063477,62.44017029,,893.8283691,79.8897171,117.8000031,,220.8751526,
2015-12-31,440.0638123,1978.543457,1543.642944,574.7020874,155.5243683,1174.038208,,,,,587.298706,223.930496,,,948.8171997,718.3809814,62.34447098,,908.4362183,79.08473206,115.6999969,,219.5545959,
2016-01-01,440.8476868,1954.307739,1560.296143,582.9161987,157.9071198,1169.114624,,,,,586.461548,225.344254,,,943.8232422,725.56427,63.014328,,913.5465698,79.51667786,117.5999985,,222.831543,
2016-01-04,429.579071,1940.843384,1544.526855,578.7661133,150.1135254,1130.328369,,,,,576.735657,218.960663,,,914.7893066,703.6651611,62.15308762,,894.7324219,77.10173035,112.8000031,,215.8863983,
2016-01-05,427.668335,1933.41333,1537.502686,573.5450439,147.0358124,1123.546631,,,,,584.667908,219.946533,,,915.8175049,706.1094971,62.58370972,,891.6119385,79.20253754,110.5999985,,213.0007477,
2016-01-06,422.0340271,1921.943726,1539.735474,584.0063477,147.631485,1123.453613,,,,,586.620972,214.291473,,,924.336731,701.9691162,62.53586197,,896.2703857,78.80987549,109.5999985,,212.1203613,
2016-01-07,401.0155945,1995.099365,1542.479858,583.9155273,138.4976044,1095.722656,,,,,571.832825,211.420639,,,906.2699585,690.046875,61.14830399,,875.1950684,73.97995758,105.0500031,,204.9795837,
2016-01-08,405.3760986,1938.250488,1552.481201,603.824707,139.4407806,1091.031128,,,,,586.142639,209.964478,,,927.3723145,693.4888306,61.43538284,,885.8688354,74.66713715,105.0999985,,204.3926544,
2016-01-11,408.8056641,1952.312988,1529.873779,603.0309448,138.1004791,1079.093262,,,,,586.900085,205.166183,,,917.2863159,699.2255249,61.19614792,,863.1652832,74.05850983,102.9000015,,199.844101,
2016-01-12,397.9289856,1982.183594,1508.010254,593.7171021,133.5335388,1070.081787,,,,,569.122437,202.852325,,,894.2745361,690.3960571,60.23921204,,842.9949951,73.60692596,99.65000153,,195.0509644,
2016-01-13,398.5169373,1943.735718,1512.150391,581.1950073,131.1507874,1084.760498,,,,,571.474121,205.208588,,,916.9436035,687.5527344,59.09088898,,855.3873901,72.11475372,98,,196.5182495,
2016-01-14,382.7408447,1900.450806,1517.360474,581.0085449,129.9593964,1077.003052,,,,,551.703613,201.99559,,,897.9467163,682.5143433,58.3731842,,849.6433105,70.85820007,97.80000305,,191.7740173,
2016-01-15,366.7198181,1827.045898,1504.661133,571.3887329,125.2435303,1068.177612,,,,,530.218994,192.313248,,,902.4020996,674.0340576,56.31576538,,824.0457764,67.02961731,92.19999695,,180.280304,
2016-01-18,365.6909485,1843.901001,1444.28125,526.2440796,124.7967606,1051.455322,,,,,523.602295,191.156799,,,880.4185791,665.8530884,54.25835037,,800.8910522,63.22066879,90.84999847,,177.0522766,
2016-01-19,385.0925903,1847.341797,1400.415039,539.7941284,124.2507172,1071.150391,,,,,555.609863,195.998444,,,877.8236084,667.1500854,55.74161148,,809.8005371,62.39605331,92.44999695,,178.9597473,
2016-01-20,379.801239,1841.856567,1375.109375,539.2681885,120.2794647,1055.961182,,,,,549.790222,192.270859,,,855.4973755,661.1140747,53.58850098,,807.1768188,60.57011414,87.25,,169.8625793,
2016-01-21,400.9176331,1886.787109,1316.264404,549.0841064,123.3571854,1050.804932,,,,,556.725891,193.898544,,,855.2526245,659.3182373,53.92342758,,806.3174438,58.52820206,88.59999847,,171.7700653,
2016-01-22,415.6158142,1919.350586,1372.178833,556.6002197,129.2644196,1076.213379,,,,,564.937134,199.425385,,,879.3413696,681.4667358,55.64591217,,823.8201294,62.53349686,92.5,,180.573761,
2016-01-25,412.3822021,1887.535034,1366.968872,560.0093384,128.569458,1091.217041,,,,,564.538513,202.252899,,,888.3502808,679.4215088,55.93299484,,852.7637329,63.69188309,91.84999847,,178.9597473,
2016-01-27,407.0418396,1869.184082,1354.967285,567.7214355,129.0658722,1086.897217,,,,,561.27002,203.323578,,,889.378418,673.0363159,56.36362076,,879.8991089,65.59635925,93.75,,180.3781128,
2016-01-28,397.4880066,1856.717041,1368.224731,552.3353271,129.2147827,1066.273071,,,,,555.888855,199.810883,,,888.3013306,661.7126465,55.88515091,,873.9742432,65.59635925,91.40000153,,181.2095795,
2016-01-29,400.1827087,1858.612061,1377.342163,566.9038696,124.4989243,1096.233765,,,,,563.581787,197.197296,,,909.5014648,682.0155029,55.83729935,,898.6675415,68.75739288,91.30000305,,175.9762573,
2016-02-01,391.2657776,1813.282349,1370.690186,574.0518188,121.3219147,1096.280029,,,,,572.060364,186.102142,,,907.836792,686.1060181,55.45452499,,894.59729,68.10947418,90.05000305,,168.9822083,
2016-02-02,383.03479,1873.572388,1326.777344,555.7156982,120.0808945,1096.047607,,,,,560.271179,180.275589,,,889.378418,675.5804443,55.02390671,,863.1205444,66.4209671,89.5,,165.7052765,
2016-02-03,372.8930359,1875.816284,1335.848511,610.064209,119.6837769,1078.536133,,,,,545.938293,174.834518,,,886.8325806,664.0073853,53.77988434,,835.0354614,64.90917969,89.25,,162.4283447,
2016-02-04,375.0487976,1903.542725,1358.037354,606.6359863,121.9176102,1085.410522,,,,,532.614868,174.748718,,,894.2255249,674.6825562,53.06217957,,836.5733032,66.18536377,90.90000153,,159.2981415,
2016-02-05,391.5107422,1830.736084,1368.596924,640.5304565,126.0377808,1098.974121,,,,,550.944824,179.418839,,,892.9036255,690.3960571,52.77510071,,881.5721436,69.52310181,94.69999695,,164.5314484,
2016-02-08,400.3296814,1779.47229,1332.638794,636.8775024,129.7111969,1081.46228,,,,,542.829712,178.690292,,,864.604187,671.5397949,53.25357437,,858.5526733,70.89746857,94.30000305,,168.3952942,
2016-02-09,391.8537292,1784.85791,1322.404785,629.6004639,123.4068298,1077.560791,,,,,506.331329,179.418839,,,850.3074341,675.4806519,53.15787506,,869.090271,67.36338806,87.75,,163.4065399,
2016-02-10,385.680481,1692.054443,1284.306763,619.5167236,116.0599976,1037.287964,,,,,504.837524,177.576248,,,817.7483521,665.8031616,52.00954819,,853.9399414,62.06227875,79.94999695,,155.5321045,
2016-02-11,369.6105042,1696.542603,1255.884521,590.8865967,115.1168213,990.9301147,,,,,496.076416,170.72142,,,794.2959595,627.4921875,49.13874054,,845.7538452,59.05831528,77.05000305,,150.8857117,
2016-02-12,383.2307739,1718.883179,1264.67627,573.4398193,112.882988,1006.816406,,,,,485.498352,165.838303,,,795.0793457,620.5582886,47.51194382,,862.5324097,57.38945007,73.65000153,,151.4237213,
2016-02-15,409.246582,1699.285278,1306.40271,593.8270874,138.3486938,1003.750427,,,,,512.427917,174.363251,,,806.5852051,623.8007813,49.76074982,,891.7023926,60.47194672,76.5,,164.1890869,
2016-02-16,397.6350098,1696.642212,1284.399902,574.8407593,129.9097595,1000.684875,,,,,497.287567,168.450928,,,817.4545288,618.8123779,48.5645752,,849.4624634,60.01319504,72.5,,152.9888,
2016-02-17,394.9893494,1716.389771,1287.004883,584.3601685,137.3062286,999.8951416,,,,,493.775055,163.43869,,,814.2720947,623.8505859,48.80381012,,825.3571777,63.03678131,72.65000153,,155.4832001,
2016-02-18,390.0409546,1668.666626,1306.216675,589.4283447,137.8522797,993.2062378,,,,,490.141388,168.06543,,,830.0865479,634.0769043,48.9951973,,845.7091064,61.01411057,72.44999695,,156.3146667,
2016-02-19,384.6026306,1625.980103,1287.330444,578.3501587,138.6465149,985.5418701,,,,,482.470276,170.335953,,,824.0153809,629.7369995,49.13874054,,834.0409546,63.82918549,76.15000153,,161.1077881,
2016-02-22,389.1590576,1611.568359,1297.61084,573.9849243,138.2494049,983.2659302,,,,,470.963715,170.036209,,,827.0509644,638.7161255,49.61720276,,837.7942505,62.78656387,75.55000305,,161.3523254,
2016-02-23,377.4005127,1611.667847,1291.238037,563.6955566,131.9946594,976.4842529,,,,,456.751953,164.509399,,,822.2038574,621.5559692,48.9951973,,802.9714355,63.16189957,72.69999695,,155.0430145,
2016-02-24,378.8703308,1596.109375,1295.936279,555.9835205,132.7392731,949.5427856,,,,,446.456635,160.225708,,,804.8226929,617.3157959,49.23443222,,813.4177246,62.78656387,72.19999695,,152.8910065,
2016-02-25,370.5903625,1597.406006,1314.031738,550.121582,129.1651611,968.6337891,,,,,452.351257,156.798737,,,790.9666138,605.4434204,48.32534409,,785.4239502,65.35140228,71.75,,148.489151,
2016-02-26,378.576355,1607.628784,1320.916382,555.4335938,131.7961121,978.899353,,,,,464.70578,158.340698,,,799.3878784,614.3227539,48.51672745,,800.5286255,64.89266205,72.5,,152.4997101,
2016-02-29,368.1896667,1685.821167,1255.186768,567.2528687,130.9522095,985.0311279,,,,,464.584595,162.839233,,,812.7542725,628.9388428,48.80381012,,821.3773804,64.32964325,71,,155.2875671,
2016-03-01,384.1127014,1713.447632,1308.589111,593.7219849,135.072403,993.5314331,,,,,503.586029,175.605469,,,842.9143677,636.9701538,50.09567261,,799.3979492,65.24714661,73.65000153,,158.5155945,
2016-03-02,399.0558472,1670.760986,1318.078613,609.2178955,144.2062836,1021.494934,,,,,524.378601,188.500839,,,864.2613525,654.7787476,50.8133812,,804.7805786,68.02050781,78.65000153,,177.1989899,
2016-03-03,408.7566528,1666.073486,1314.310791,593.6119995,144.3552094,1044.348145,,,,,524.378601,186.787354,,,877.1382446,656.1256714,51.43538284,,804.5540161,67.7911377,79,,178.7640991,
2016-03-04,407.678772,1665.325562,1331.708496,605.7420044,147.8300476,1048.853882,,,,,540.44751,188.929657,,,896.8695679,664.1071777,52.96648788,,812.9657593,70.0848999,83,,184.2908783,
2016-03-08,403.465332,1673.753052,1324.172729,601.7735596,140.8803558,1065.065063,,,,,533.947266,185.801498,,,901.9125366,649.0420532,52.48801804,,828.6593628,68.60438538,81.5,,179.3510284,
2016-03-09,408.4627075,1683.377563,1330.312866,614.2764282,142.0220947,1048.528809,,,,,529.586914,185.373596,,,915.0339966,658.3704834,52.5358696,,828.7497559,70.73133087,82.69999695,,179.3999329,
2016-03-10,404.690155,1641.638306,1339.151245,612.4691772,138.1997528,1071.289673,,,,,528.819763,184.64502,,,907.9837036,653.0827637,52.48801804,,833.4071655,69.73040771,81.80000305,,176.5631866,
2016-03-11,404.4941711,1640.591187,1353.199463,612.0388794,139.6889801,1078.11792,,,,,522.602112,183.231277,,,907.4451294,641.1604004,52.2487793,,840.5531006,69.66785431,81.84999847,,176.1719208,
2016-03-14,407.0908508,1657.147339,1343.058594,623.164917,139.9371796,1076.445801,,,,,527.083679,189.914551,,,901.9613647,635.3239136,52.48801804,,838.8800659,71.35690308,82.30000305,,177.7859192,
2016-03-15,410.4224548,1642.320801,1321.334961,619.0911865,142.1710205,1032.456909,,,,,524.580566,189.657288,,,899.3175659,638.0177612,53.06217957,,848.7839355,70.5019455,83.30000305,,181.2584991,
2016-03-16,416.0567932,1649.109985,1326.922485,637.6025391,141.9228058,1046.020386,,,,,513.598694,193.984299,,,896.6246338,649.7405396,53.49280167,,848.9200439,69.93893433,82.75,,181.1606598,
2016-03-17,419.5353088,1646.763916,1382.560059,647.3598633,141.2278442,1029.391113,,,,,513.356445,195.140778,,,893.5891113,649.7405396,53.82772827,,866.0567017,70.83558655,82.75,,182.2855988,
2016-03-18,427.3253479,1646.913696,1351.402954,652.3614502,143.0645599,1049.132935,,,,,501.561768,197.240646,,,909.6973267,657.2729492,54.44974136,,884.317627,70.77302551,84.30000305,,187.0787201,
2016-03-21,435.5563354,1661.889648,1363.004028,654.4860229,146.3408356,1069.524536,,,,,528.796204,201.224625,,,912.8308105,662.1616821,58.8995018,,891.6491089,72.46207428,86.40000153,,192.5076752,
2016-03-22,432.3717651,1722.043457,1350.597778,649.9171753,145.4473114,1085.178467,,,,,528.42749,200.153946,,,908.7180786,664.7556152,60.62198257,,896.8131104,71.37774658,85.94999695,,193.1923981,
2016-03-23,428.6971741,1682.157227,1358.221436,676.1448364,142.965271,1080.208008,,,,,527.690308,200.667587,,,908.7670288,658.4203491,60.38275146,,907.557251,71.83650208,84.69999695,,192.312027,
2016-03-28,414.3909607,1664.235962,1349.509033,659.0302734,137.7529907,1062.185303,,,,,516.960571,193.170914,,,895.7923584,668.0479126,60.33490372,,906.8652954,70.18915558,82.15000153,,184.1930542,
2016-03-29,420.8091736,1693.838501,1354.244019,654.7565308,139.341507,1045.834595,,,,,503.568542,191.414108,,,908.7670288,669.9435425,59.85643387,,903.9602661,69.10482788,81.94999695,,185.3668976,
2016-03-30,435.3113708,1708.365234,1361.157227,667.6416016,145.9933624,1038.895142,,,,,523.881592,203.495102,,,927.029541,682.2648926,60.62198257,,940.2036133,71.69052887,85.55000305,,193.2413025,
2016-03-31,435.2134094,1743.958374,1390.70459,681.0578613,145.9437103,1029.859741,,,,,532.318237,202.766541,,,947.4952393,679.0723267,61.10045242,,955.8369751,71.46115875,84.69999695,,190.0132904,
2016-04-01,440.8476868,1748.500977,1403.820679,676.4694214,151.7020416,1037.125244,,,,,529.697144,204.180328,,,941.3261108,678.3240967,62.82294464,,966.7179565,70.27258301,87.65000153,,191.3827362,
2016-04-04,435.8013,1746.005005,1396.528809,675.7021484,150.3617249,1028.089844,,,,,517.452026,204.565796,,,941.3261108,685.7069092,62.15308762,,1005.309387,70.0848999,86.84999847,,190.4534607,
2016-04-05,423.895813,1762.628296,1359.452759,671.1629028,143.3127594,1027.856689,,,,,504.756226,193.299103,,,931.5339966,667.1998901,66.45930481,,1012.550659,69.08398438,82.80000305,,180.3292236,
2016-04-06,416.1057434,1761.030884,1365.513672,683.3595581,142.3199463,1026.552612,,,,,510.858368,190.685532,,,935.5488281,666.4517212,68.37317657,,988.8977661,69.91807556,81.34999847,,179.8401184,
2016-04-07,418.0654907,1747.103149,1354.196655,686.8070679,142.3695679,997.4901733,,,,,503.158997,188.758102,,,920.0770264,660.9644165,66.84207916,,1004.016968,70.58535767,81,,177.9815521,
2016-04-08,413.1170959,1775.158203,1374.889282,701.6495361,142.0717468,1005.594177,,,,,497.794128,189.571503,,,917.5311279,663.8078003,69.71289063,,977.8267822,70.0848999,81.5,,179.1064758,
2016-04-11,421.1520996,1775.70752,1373.610596,707.5216675,148.276825,1005.827209,,,,,512.127869,192.528122,,,940.8366089,669.7440186,69.5693512,,970.9561768,70.23085785,83.05000305,,184.1441498,
2016-04-12,425.3166199,1818.289307,1386.490234,721.5181885,148.1278992,1015.794067,,,,,508.442078,195.998444,,,948.8171997,675.7799683,70.47843933,,1002.268494,69.77211761,83.44999695,,183.7039642,
2016-04-13,431.6368408,1868.608643,1424.844727,730.8525391,151.3545532,1038.56897,,,,,513.602234,206.194443,,,965.9046631,690.7451782,69.90428925,,1000.424927,71.56542206,84.59999847,,187.7145386,
2016-04-18,436.2912598,1878.742432,1429.343018,719.3936157,147.0358124,1054.823608,,,,,525.519714,203.195404,,,967.7651978,681.7660522,69.28227997,,1000.006775,70.18915558,82.5,,182.6768646,
2016-04-20,449.8625793,1843.448975,1427.543823,709.5084839,151.5531006,1061.902954,,,,,536.986694,203.96637,,,963.4075928,685.557312,68.99519348,,978.4730225,69.93893433,84.30000305,,183.2148743,
2016-04-21,458.5345459,1844.547119,1420.014893,687.1906738,156.6164703,1071.311279,,,,,545.177673,216.818375,,,951.9017334,685.1083374,68.46887207,,996.4620972,73.06679535,88.59999847,,190.1111145,
2016-04-22,466.2755737,1838.207275,1404.104736,685.6807861,160.7862854,1054.35791,,,,,552.016968,215.919205,,,961.1065063,674.532959,66.8899231,,992.4518433,73.46298981,90.09999847,,195.7845917,
2016-04-25,460.445282,1866.012817,1399.180176,674.1431885,156.7157593,1035.821167,,,,,543.580383,216.733551,,,961.9387817,678.8728638,66.12438202,,1013.339417,72.3578186,89.19999695,,192.7522125,
2016-04-26,470.5380554,1876.595947,1389.615356,688.9463501,160.5380859,1050.07312,,,,,557.054138,217.676025,,,1000.177429,699.2255249,68.03825378,,1013.472351,75.90272522,90.15000153,,196.5671387,
2016-04-27,456.1338196,1839.455322,1378.677368,683.1726685,159.8927612,1044.67041,,,,,575.688354,209.578979,,,1018.39093,710.8485718,68.6124115,,1022.604797,74.77669525,90.09999847,,191.8718414,
2016-04-28,458.6324768,1872.352661,1358.126709,685.2825317,159.396347,1011.183167,,,,,570.978577,205.72319,,,1013.494751,699.8241577,67.51193237,,1056.31189,75.485672,88.19999695,,187.8612671,
2016-04-29,462.8949585,1937.797852,1362.719849,671.7087402,156.7653809,1013.88446,,,,,567.825012,203.023865,,,1027.057129,715.487793,68.5645752,,1097.668701,74.79754639,86.94999695,,184.8777924,
2016-05-02,462.3070374,1944.687012,1365.703003,693.8053589,154.3826294,1017.098206,,,,,568.070862,194.284012,,,1023.335938,716.5353394,72.10523224,,1078.216064,74.23452759,84.15000153,,181.943222,
2016-05-03,461.0821838,1890.423706,1358.979126,687.0922852,151.8013153,1024.270752,,,,,560.289612,189.443314,,,1016.236694,705.8102417,70.19136047,,1091.814941,73.19190216,82.90000153,,180.0357666,
2016-05-04,453.1451721,1885.032471,1344.158203,684.0136108,147.5818481,1052.494995,,,,,548.986267,183.745895,,,1020.349365,710.99823,69.95212555,,1108.882202,72.12844086,81.25,,176.025177,
